student_name,grade,class,school,district,scale_code,scale_name,domain,language,window,2YO_attempted,2YO_correct,2YO_cutoff,2YO_passed,3YO_attempted,3YO_correct,3YO_cutoff,3YO_passed,4YO_attempted,4YO_correct,4YO_cutoff,4YO_passed,KG_attempted,KG_correct,KG_cutoff,KG_passed,learning_zone
Aaron Hughes,Pre-K 3,Mr. Peterson's Pre-K 3,Birchwood Early Childhood Center,Greenfield School District,MAT10,Position Of Objects In Space,Math,English,Fall 2025,,,,,6,6,4,PASS,6,3,4,FAIL,5,4,3,PASS,4YO Skills
Aaron Hughes,Pre-K 3,Mr. Peterson's Pre-K 3,Birchwood Early Childhood Center,Greenfield School District,MAT10,Position Of Objects In Space,Math,English,Spring 2026,,,,,6,5,4,PASS,6,6,4,PASS,5,3,3,PASS,Kindergarten Skills
Aaron Hughes,Pre-K 3,Mr. Peterson's Pre-K 3,Birchwood Early Childhood Center,Greenfield School District,MAT2,Subitizing,Math,English,Fall 2025,,,,,4,4,2,PASS,6,4,4,PASS,,,,,Kindergarten Skills
Aaron Hughes,Pre-K 3,Mr. Peterson's Pre-K 3,Birchwood Early Childhood Center,Greenfield School District,MAT2,Subitizing,Math,English,Spring 2026,,,,,4,2,2,PASS,6,2,4,FAIL,6,5,4,PASS,4YO Skills
Aaron Hughes,Pre-K 3,Mr. Peterson's Pre-K 3,Birchwood Early Childhood Center,Greenfield School District,MAT3,Count1 By1,Math,English,Fall 2025,4,3,2,PASS,,,,,,,,,,,,,3YO Skills
Aaron Hughes,Pre-K 3,Mr. Peterson's Pre-K 3,Birchwood Early Childhood Center,Greenfield School District,MAT3,Count1 By1,Math,English,Spring 2026,6,5,4,PASS,6,2,4,FAIL,6,5,4,PASS,6,1,4,FAIL,3YO Skills
Aaron Hughes,Pre-K 3,Mr. Peterson's Pre-K 3,Birchwood Early Childhood Center,Greenfield School District,MAT6b,Subtract,Math,English,Spring 2026,,,,,,,,,8,7,6,PASS,11,6,9,FAIL,Kindergarten Skills
Aaron Hughes,Pre-K 3,Mr. Peterson's Pre-K 3,Birchwood Early Childhood Center,Greenfield School District,MAT7,Patterns,Math,English,Fall 2025,,,,,4,2,2,PASS,5,4,3,PASS,4,2,2,PASS,Kindergarten Skills
Aaron Hughes,Pre-K 3,Mr. Peterson's Pre-K 3,Birchwood Early Childhood Center,Greenfield School District,MAT7,Patterns,Math,English,Spring 2026,,,,,4,4,2,PASS,5,3,3,PASS,4,2,2,PASS,Kindergarten Skills
Aaron Hughes,Pre-K 3,Mr. Peterson's Pre-K 3,Birchwood Early Childhood Center,Greenfield School District,MAT8,Measurement,Math,English,Fall 2025,,,,,6,4,4,PASS,8,1,6,FAIL,6,2,4,FAIL,4YO Skills
Aaron Hughes,Pre-K 3,Mr. Peterson's Pre-K 3,Birchwood Early Childhood Center,Greenfield School District,MAT8,Measurement,Math,English,Spring 2026,,,,,6,3,4,FAIL,8,4,6,FAIL,6,3,4,FAIL,3YO Skills
Aaron Hughes,Pre-K 3,Mr. Peterson's Pre-K 3,Birchwood Early Childhood Center,Greenfield School District,MAT9,Shapes,Math,English,Fall 2025,5,4,3,PASS,5,3,3,PASS,5,2,3,FAIL,5,3,3,PASS,4YO Skills
Aaron Hughes,Pre-K 3,Mr. Peterson's Pre-K 3,Birchwood Early Childhood Center,Greenfield School District,MAT9,Shapes,Math,English,Spring 2026,5,3,3,PASS,5,3,3,PASS,5,3,3,PASS,5,3,3,PASS,Kindergarten Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,ATL5a,Hearts And Stars,Executive Function,English,Spring 2026,12,9,10,FAIL,12,5,10,FAIL,12,5,10,FAIL,,,,,2YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,ATL9,Dimensional Card Sort,Executive Function,English,Spring 2026,6,6,4,PASS,6,6,4,PASS,,,,,,,,,4YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,LAN7a,Word Categories,Language,English,Spring 2026,6,2,4,FAIL,5,3,3,PASS,4,4,2,PASS,6,4,4,PASS,2YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,LAN7b,Shared Characteristics,Language,English,Spring 2026,6,0,4,FAIL,6,0,4,FAIL,6,1,4,FAIL,6,0,4,FAIL,2YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,LIT1a,Rhyme Syllable,Literacy,English,Fall 2025,,,,,5,2,3,FAIL,5,4,3,PASS,4,0,2,FAIL,3YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,LIT1b,Blending Adding,Literacy,English,Fall 2025,,,,,,,,,5,2,3,FAIL,7,5,5,PASS,4YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,LIT1b,Blending Adding,Literacy,English,Spring 2026,,,,,,,,,7,2,5,FAIL,6,2,4,FAIL,4YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,LIT1c,Alliteration Segmenting,Literacy,English,Fall 2025,,,,,6,2,4,FAIL,6,1,4,FAIL,6,1,4,FAIL,3YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,LIT2,Concepts Of Print,Literacy,English,Spring 2026,,,,,7,4,5,FAIL,7,3,5,FAIL,5,1,3,FAIL,3YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,LIT3a,Letter Names,Literacy,English,Spring 2026,,,,,6,5,4,PASS,6,4,4,PASS,6,0,4,FAIL,Kindergarten Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,LIT3bi,Consonant Sounds,Literacy,English,Fall 2025,,,,,,,,,8,1,6,FAIL,8,0,6,FAIL,4YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,LIT3bi,Consonant Sounds,Literacy,English,Spring 2026,,,,,,,,,8,2,6,FAIL,8,0,6,FAIL,4YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,LIT3bii,Vowel Sounds,Literacy,English,Fall 2025,,,,,,,,,8,2,6,FAIL,7,2,5,FAIL,4YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,LIT3bii,Vowel Sounds,Literacy,English,Spring 2026,,,,,,,,,8,3,6,FAIL,7,1,5,FAIL,4YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,MAT10,Position Of Objects In Space,Math,English,Fall 2025,,,,,6,3,4,FAIL,6,3,4,FAIL,5,4,3,PASS,3YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,MAT10,Position Of Objects In Space,Math,English,Spring 2026,,,,,6,4,4,PASS,6,3,4,FAIL,5,2,3,FAIL,4YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,MAT2,Subitizing,Math,English,Fall 2025,,,,,4,0,2,FAIL,2,0,1,FAIL,,,,,3YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,MAT2,Subitizing,Math,English,Spring 2026,,,,,4,3,2,PASS,6,0,4,FAIL,6,2,4,FAIL,4YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,MAT3,Count1 By1,Math,English,Fall 2025,6,6,4,PASS,6,4,4,PASS,6,3,4,FAIL,6,0,4,FAIL,4YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,MAT3,Count1 By1,Math,English,Spring 2026,6,1,4,FAIL,6,0,4,FAIL,6,0,4,FAIL,6,0,4,FAIL,2YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,MAT4,More Or Less,Math,English,Fall 2025,6,4,4,PASS,8,4,6,FAIL,7,4,5,FAIL,7,4,5,FAIL,3YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,MAT5,Numerals,Math,English,Fall 2025,,,,,6,0,4,FAIL,6,1,4,FAIL,6,2,4,FAIL,3YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,MAT6a,Add,Math,English,Fall 2025,,,,,,,,,9,0,7,FAIL,5,0,3,FAIL,4YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,MAT6b,Subtract,Math,English,Fall 2025,,,,,,,,,8,0,6,FAIL,11,1,9,FAIL,4YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,MAT6b,Subtract,Math,English,Spring 2026,,,,,,,,,8,1,6,FAIL,11,2,9,FAIL,4YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,MAT7,Patterns,Math,English,Fall 2025,,,,,4,1,2,FAIL,5,0,3,FAIL,4,0,2,FAIL,3YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,MAT7,Patterns,Math,English,Spring 2026,,,,,4,2,2,PASS,5,0,3,FAIL,4,1,2,FAIL,4YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,MAT8,Measurement,Math,English,Fall 2025,,,,,6,3,4,FAIL,8,1,6,FAIL,6,1,4,FAIL,3YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,MAT8,Measurement,Math,English,Spring 2026,,,,,6,1,4,FAIL,8,4,6,FAIL,6,4,4,PASS,3YO Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,MAT9,Shapes,Math,English,Fall 2025,5,5,3,PASS,5,5,3,PASS,5,5,3,PASS,5,0,3,FAIL,Kindergarten Skills
Abby Baker,Pre-K 3,Ms. Cooper's Pre-K 3,Stonegate Elementary School,Greenfield School District,MAT9,Shapes,Math,English,Spring 2026,5,5,3,PASS,5,2,3,FAIL,5,1,3,FAIL,5,2,3,FAIL,3YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,ATL5b,Dia Noche,Executive Function,Spanish,Spring 2026,12,9,10,FAIL,12,10,10,PASS,,,,,,,,,2YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,ATL8,Secuencia Inversa,Executive Function,Spanish,Fall 2025,9,1,7,FAIL,9,2,7,FAIL,,,,,,,,,2YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,ATL9,Pensamiento Flexible,Executive Function,Spanish,Spring 2026,,,,,5,4,3,PASS,5,4,3,PASS,10,4,8,FAIL,Kindergarten Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LAN6,Vocabulario,Language,Spanish,Fall 2025,8,1,6,FAIL,8,0,6,FAIL,8,2,6,FAIL,8,2,6,FAIL,2YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LAN7a,Word Categories,Language,English,Fall 2025,6,3,4,FAIL,5,4,3,PASS,4,1,2,FAIL,6,2,4,FAIL,2YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LAN7a,Categorias De Palabras,Language,Spanish,Spring 2026,6,4,4,PASS,5,4,3,PASS,7,0,5,FAIL,5,4,3,PASS,4YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LAN7b,Caracteristicas Compartidas,Language,Spanish,Spring 2026,6,3,4,FAIL,6,4,4,PASS,6,1,4,FAIL,6,0,4,FAIL,2YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LIT1a,Silabas,Literacy,Spanish,Fall 2025,,,,,6,1,4,FAIL,6,2,4,FAIL,6,2,4,FAIL,3YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LIT1b,Fonemas,Literacy,Spanish,Fall 2025,,,,,,,,,6,3,4,FAIL,6,1,4,FAIL,4YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LIT1b,Fonemas,Literacy,Spanish,Spring 2026,,,,,,,,,7,3,5,FAIL,7,1,5,FAIL,4YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LIT1c,Alliteration Segmenting,Literacy,English,Fall 2025,,,,,6,1,4,FAIL,6,3,4,FAIL,6,0,4,FAIL,3YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LIT1c,Aliteracion,Literacy,Spanish,Fall 2025,,,,,6,3,4,FAIL,6,2,4,FAIL,6,0,4,FAIL,3YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LIT1d,Codificacion Decodificacion,Literacy,Spanish,Fall 2025,,,,,,,,,,,,,12,4,10,FAIL,Kindergarten Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LIT1d,Codificacion Decodificacion,Literacy,Spanish,Spring 2026,,,,,,,,,,,,,21,4,19,FAIL,Kindergarten Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LIT2,Concocimiento De Lo Impreso,Literacy,Spanish,Fall 2025,,,,,7,3,5,FAIL,7,2,5,FAIL,5,1,3,FAIL,3YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LIT2,Concocimiento De Lo Impreso,Literacy,Spanish,Spring 2026,,,,,7,2,5,FAIL,7,2,5,FAIL,5,2,3,FAIL,3YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LIT3a,Nombres De Letras,Literacy,Spanish,Fall 2025,,,,,6,6,4,PASS,6,4,4,PASS,6,1,4,FAIL,Kindergarten Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LIT3a,Letter Names,Literacy,English,Spring 2026,,,,,6,0,4,FAIL,6,1,4,FAIL,6,2,4,FAIL,3YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LIT3b,Sonidos De Letras,Literacy,Spanish,Fall 2025,,,,,6,4,4,PASS,6,2,4,FAIL,6,3,4,FAIL,4YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LIT3b,Sonidos De Letras,Literacy,Spanish,Spring 2026,,,,,6,1,4,FAIL,6,0,4,FAIL,1,0,1,FAIL,3YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LIT3bi,Consonant Sounds,Literacy,English,Fall 2025,,,,,,,,,8,4,6,FAIL,8,0,6,FAIL,4YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LIT3bii,Vowel Sounds,Literacy,English,Fall 2025,,,,,,,,,8,1,6,FAIL,7,0,5,FAIL,4YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LIT4,Recontar Historias,Literacy,Spanish,Fall 2025,,,,,4,2,2,PASS,6,4,4,PASS,4,1,2,FAIL,Kindergarten Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LIT5,Responder Preguntas,Literacy,Spanish,Fall 2025,4,0,2,FAIL,4,1,2,FAIL,4,0,2,FAIL,4,0,2,FAIL,2YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,LIT5,Answer Questions,Literacy,English,Fall 2025,3,0,1,FAIL,4,2,2,PASS,4,4,2,PASS,4,3,2,PASS,2YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,MAT10,Posicion Objetos Espacio,Math,Spanish,Fall 2025,,,,,6,5,4,PASS,6,2,4,FAIL,5,4,3,PASS,4YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,MAT4,Mas O Menos,Math,Spanish,Fall 2025,5,3,3,PASS,8,1,6,FAIL,7,3,5,FAIL,7,2,5,FAIL,3YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,MAT4,More Or Less,Math,English,Spring 2026,6,5,4,PASS,8,5,6,FAIL,7,6,5,PASS,7,4,5,FAIL,3YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,MAT4,Mas O Menos,Math,Spanish,Spring 2026,6,3,4,FAIL,8,5,6,FAIL,5,2,3,FAIL,,,,,2YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,MAT5,Numerales,Math,Spanish,Fall 2025,,,,,6,3,4,FAIL,6,1,4,FAIL,6,0,4,FAIL,3YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,MAT5,Numerals,Math,English,Spring 2026,,,,,6,5,4,PASS,6,3,4,FAIL,6,2,4,FAIL,4YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,MAT6a,Sumar,Math,Spanish,Fall 2025,,,,,,,,,9,0,7,FAIL,9,3,7,FAIL,4YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,MAT6a,Sumar,Math,Spanish,Spring 2026,,,,,,,,,2,0,1,FAIL,,,,,4YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,MAT6b,Restar,Math,Spanish,Fall 2025,,,,,,,,,8,1,6,FAIL,11,0,9,FAIL,4YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,MAT6b,Restar,Math,Spanish,Spring 2026,,,,,,,,,8,2,6,FAIL,11,1,9,FAIL,4YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,MAT7,Patrones,Math,Spanish,Fall 2025,,,,,3,0,1,FAIL,5,0,3,FAIL,4,1,2,FAIL,3YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,MAT7,Patrones,Math,Spanish,Spring 2026,,,,,4,2,2,PASS,5,0,3,FAIL,4,2,2,PASS,4YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,MAT8,Medir,Math,Spanish,Fall 2025,,,,,6,6,4,PASS,8,1,6,FAIL,6,1,4,FAIL,4YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,MAT8,Medir,Math,Spanish,Spring 2026,,,,,6,4,4,PASS,8,4,6,FAIL,6,0,4,FAIL,4YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,MAT9,Figuras,Math,Spanish,Fall 2025,5,3,3,PASS,5,4,3,PASS,5,1,3,FAIL,5,3,3,PASS,4YO Skills
Abby Cho,Pre-K 4,Ms. Green's Pre-K 4,Ridgeview Head Start,Hillcrest Unified School District,MAT9,Figuras,Math,Spanish,Spring 2026,5,2,3,FAIL,5,2,3,FAIL,5,1,3,FAIL,4,1,2,FAIL,2YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,ATL5a,Hearts And Stars,Executive Function,English,Spring 2026,12,4,10,FAIL,12,1,10,FAIL,12,2,10,FAIL,,,,,2YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,ATL5b,Day And Night,Executive Function,English,Spring 2026,12,12,10,PASS,12,7,10,FAIL,,,,,,,,,3YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,ATL9,Dimensional Card Sort,Executive Function,English,Spring 2026,,,,,5,5,3,PASS,5,5,3,PASS,10,8,8,PASS,Kindergarten Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,LAN6,Vocabulary,Language,English,Spring 2026,8,8,6,PASS,8,8,6,PASS,8,5,6,FAIL,12,10,10,PASS,4YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,LAN7a,Word Categories,Language,English,Spring 2026,6,3,4,FAIL,6,5,4,PASS,7,4,5,FAIL,9,4,7,FAIL,2YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,LAN7b,Shared Characteristics,Language,English,Spring 2026,6,2,4,FAIL,6,2,4,FAIL,6,2,4,FAIL,,,,,2YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,LIT1a,Rhyme Syllable,Literacy,English,Fall 2025,,,,,5,5,3,PASS,5,3,3,PASS,4,0,2,FAIL,Kindergarten Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,LIT1b,Blending Adding,Literacy,English,Fall 2025,,,,,,,,,5,4,3,PASS,7,3,5,FAIL,Kindergarten Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,LIT1b,Blending Adding,Literacy,English,Spring 2026,,,,,,,,,7,5,5,PASS,6,0,4,FAIL,Kindergarten Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,LIT1c,Alliteration Segmenting,Literacy,English,Fall 2025,,,,,6,3,4,FAIL,6,2,4,FAIL,4,1,2,FAIL,3YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,LIT2,Concepts Of Print,Literacy,English,Spring 2026,,,,,7,7,5,PASS,7,7,5,PASS,5,0,3,FAIL,Kindergarten Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,LIT3a,Letter Names,Literacy,English,Spring 2026,,,,,6,4,4,PASS,6,5,4,PASS,6,0,4,FAIL,Kindergarten Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,LIT3bi,Consonant Sounds,Literacy,English,Fall 2025,,,,,,,,,8,4,6,FAIL,8,2,6,FAIL,4YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,LIT3bii,Vowel Sounds,Literacy,English,Fall 2025,,,,,,,,,8,1,6,FAIL,7,0,5,FAIL,4YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,LIT3bii,Vowel Sounds,Literacy,English,Spring 2026,,,,,,,,,8,3,6,FAIL,7,4,5,FAIL,4YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,LIT5,Answer Questions,Literacy,English,Spring 2026,6,6,4,PASS,6,4,4,PASS,6,2,4,FAIL,8,6,6,PASS,4YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,MAT10,Position Of Objects In Space,Math,English,Fall 2025,,,,,6,3,4,FAIL,6,3,4,FAIL,5,5,3,PASS,3YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,MAT10,Position Of Objects In Space,Math,English,Spring 2026,,,,,6,6,4,PASS,6,3,4,FAIL,5,5,3,PASS,4YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,MAT3,Count1 By1,Math,English,Fall 2025,6,4,4,PASS,6,1,4,FAIL,6,1,4,FAIL,,,,,3YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,MAT3,Count1 By1,Math,English,Spring 2026,6,5,4,PASS,6,3,4,FAIL,6,1,4,FAIL,6,0,4,FAIL,3YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,MAT4,More Or Less,Math,English,Fall 2025,6,5,4,PASS,8,4,6,FAIL,3,2,1,PASS,,,,,3YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,MAT5,Numerals,Math,English,Fall 2025,,,,,6,3,4,FAIL,6,0,4,FAIL,6,2,4,FAIL,3YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,MAT6a,Add,Math,English,Fall 2025,,,,,,,,,9,3,7,FAIL,9,1,7,FAIL,4YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,MAT6b,Subtract,Math,English,Fall 2025,,,,,,,,,8,3,6,FAIL,11,2,9,FAIL,4YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,MAT7,Patterns,Math,English,Fall 2025,,,,,4,1,2,FAIL,5,4,3,PASS,4,1,2,FAIL,3YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,MAT7,Patterns,Math,English,Spring 2026,,,,,4,4,2,PASS,5,4,3,PASS,4,1,2,FAIL,Kindergarten Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,MAT8,Measurement,Math,English,Fall 2025,,,,,6,6,4,PASS,8,4,6,FAIL,3,1,1,PASS,4YO Skills
Abby Myers,Pre-K 4,Mr. Richardson's Pre-K 4,Fernwood Head Start,Greenfield School District,MAT9,Shapes,Math,English,Fall 2025,5,5,3,PASS,5,5,3,PASS,5,3,3,PASS,5,2,3,FAIL,Kindergarten Skills
